Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
intervals,r-devel-linux-x86_64-fedora-gcc,0.15.2,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
liureg,r-devel-linux-x86_64-fedora-gcc,1.1.2,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
lmridge,r-devel-linux-x86_64-fedora-gcc,1.2.1,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
lmSubsets,r-devel-linux-x86_64-fedora-gcc,0.5-2,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
Lock5Data,r-devel-linux-x86_64-fedora-gcc,3.0.0,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
locpol,r-devel-linux-x86_64-fedora-gcc,0.7-0,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
lpridge,r-devel-linux-x86_64-fedora-gcc,1.0-8,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
lpSolve,r-devel-linux-x86_64-fedora-gcc,5.6.15,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
magic,r-devel-linux-x86_64-fedora-gcc,1.6-0,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
MareyMap,r-devel-linux-x86_64-fedora-gcc,1.3.6,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
marima,r-devel-linux-x86_64-fedora-gcc,2.2,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
matlab,r-devel-linux-x86_64-fedora-gcc,1.0.4,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
MChtest,r-devel-linux-x86_64-fedora-gcc,1.0-3,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
mctest,r-devel-linux-x86_64-fedora-gcc,1.3.1,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
MLCM,r-devel-linux-x86_64-fedora-gcc,0.4.3,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
MoLE,r-devel-linux-x86_64-fedora-gcc,1.0.1,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
ms.sev,r-devel-linux-x86_64-fedora-gcc,1.0.4,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
nleqslv,r-devel-linux-x86_64-fedora-gcc,3.3.2,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
noia,r-devel-linux-x86_64-fedora-gcc,0.97.1,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
nplplot,r-devel-linux-x86_64-fedora-gcc,4.6,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
nppbib,r-devel-linux-x86_64-fedora-gcc,1.2-0,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
nsRFA,r-devel-linux-x86_64-fedora-gcc,0.7-15,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
pcaL1,r-devel-linux-x86_64-fedora-gcc,1.5.6,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
Peacock.test,r-devel-linux-x86_64-fedora-gcc,1.0,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
PHYLOGR,r-devel-linux-x86_64-fedora-gcc,1.0.11,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
popbio,r-devel-linux-x86_64-fedora-gcc,2.7,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
pwrFDR,r-devel-linux-x86_64-fedora-gcc,2.8.9,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
R.oo,r-devel-linux-x86_64-fedora-gcc,1.24.0,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
Rglpk,r-devel-linux-x86_64-fedora-gcc,0.6-4,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
Rlab,r-devel-linux-x86_64-fedora-gcc,4.0,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
Rmpi,r-devel-linux-x86_64-fedora-gcc,0.6-9.2,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
rmutil,r-devel-linux-x86_64-fedora-gcc,1.1.9,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
Rwave,r-devel-linux-x86_64-fedora-gcc,2.6-0,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
s20x,r-devel-linux-x86_64-fedora-gcc,3.1-31,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
sac,r-devel-linux-x86_64-fedora-gcc,1.0.2,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
spc,r-devel-linux-x86_64-fedora-gcc,0.6.6,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
spectralGP,r-devel-linux-x86_64-fedora-gcc,1.3.3,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
splusTimeDate,r-devel-linux-x86_64-fedora-gcc,2.5.3,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
sra,r-devel-linux-x86_64-fedora-gcc,0.1.3,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
stringi,r-devel-linux-x86_64-fedora-gcc,1.7.6,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
ThreeWay,r-devel-linux-x86_64-fedora-gcc,1.1.3,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
vowels,r-devel-linux-x86_64-fedora-gcc,1.2-2,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
WrightMap,r-devel-linux-x86_64-fedora-gcc,1.2.3,devel,linux,x86_64,fedora-gcc,NA,r82449,2022-06-09 23:09:15
